movie_title,available_globally,viewing_hours,release_month,runtime,runtime_category,genre,language,country,imdb_rating,type,total_seasons,gn_drama,gn_action,gn_fantasy,gn_mystery,gn_talk-show,gn_unknown,gn_news,gn_war,gn_film-noir,gn_horror,gn_crime,gn_thriller,gn_romance,gn_musical,gn_reality-tv,gn_biography,gn_comedy,gn_short,gn_sci-fi,gn_western,gn_history,gn_adventure,gn_documentary,gn_music,gn_family,gn_adult,gn_game-show,gn_animation,gn_sport,lg_english,lg_other,lg_spanish,lg_japanese,lg_french,ct_united_states,ct_other,ct_united_kingdom,ct_japan,ct_france,type_encoded
The Lying Life of Adults: Limited Series ,1,11400000,7,93,Feature Long,Unknown,Other,Other,6.427800723930195,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Parisian Agency: Exclusive Properties ,0,11400000,6,30,Short,Reality-TV,French,France,7.6,series,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
Xtreme ,1,11400000,6,111,Feature Long,"Action, Crime, Drama",Spanish,Spain,5.8,movie,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Yu-Gi-Oh! ,0,11400000,9,24,Short,"Animation, Action, Adventure",English,Japan,7.3,series,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
13 Going on 30,0,11300000,4,98,Feature Long,"Comedy, Fantasy, Romance","English, Portuguese",United States,6.3,movie,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Arrested Development,0,11300000,11,22,Short,Comedy,English,United States,8.7,series,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Beyblade Burst QuadDrive ,0,11300000,12,30,Short,"Animation, Action, Adventure","English, Japanese","United States, Japan",7.2196092277281,series,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
Catch! Teenieping ,1,11300000,3,30,Short,"Animation, Comedy, Family","Korean, English, Indonesian",South Korea,6.1,series,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
Cleo & Cuquin,0,11300000,1,7,Short,"Animation, Family","Spanish, English",Spain,8.1,series,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
I am Solo: Part 9 - Part 12 ,0,11300000,7,93,Feature Long,Unknown,Other,Other,6.499064271295616,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Queen of Masks ,0,11300000,4,30,Short,Drama,Korean,South Korea,6.3,series,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Sicario (2015),0,11300000,7,93,Feature Long,Unknown,Other,Other,6.499064271295616,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Stromboli,1,11300000,2,81,Medium Long,Drama,"English, Italian, Spanish, German, French","Italy, United States",7.2,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0
The Fairly OddParents,0,11300000,3,1,Short,"Animation, Adventure, Comedy","Arabic, Italian, French, Spanish, English",United States,7.2,series,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1
The Lost World: Jurassic Park,0,11300000,5,129,Long,"Action, Adventure, Sci-Fi","English, Spanish",United States,6.5,movie,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
The Royal Treatment,1,11300000,1,96,Feature Long,"Comedy, Family, Romance",English,United States,5.2,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18 Again ,0,11200000,9,48,Medium,"Comedy, Drama, Fantasy",Korean,South Korea,8.2,series,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
28 Days Haunted,1,11200000,10,30,Short,"Horror, Reality-TV",English,United States,3.5,series,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Abyss ,1,11200000,5,60,Medium,"Crime, Fantasy, Romance",Korean,South Korea,7.1,series,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Be Melodramatic ,1,11200000,7,93,Feature Long,Unknown,Other,Other,6.427018102776217,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Big Mouth,1,11200000,9,30,Short,"Animation, Comedy, Romance",English,United States,7.8,series,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
Daughter From Another Mother ,1,11200000,1,2,Short,"Comedy, Drama",Spanish,Mexico,7.3,series,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"Devotion, a Story of Love and Desire ",1,11200000,7,93,Feature Long,Unknown,Other,Other,6.427018102776217,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Gatta Kusthi,0,11200000,12,144,Long,"Comedy, Drama, Romance",Tamil,India,6.5,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Good Witch,0,11200000,2,35,Medium,"Comedy, Drama, Fantasy",English,"Canada, United States",7.3,series,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
Rogue City ,0,11200000,10,116,Feature Long,"Action, Crime, Drama",French,France,6.1,movie,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
SpongeBob SquarePants,0,11200000,5,23,Short,"Animation, Comedy, Family","English, Irish Gaelic, Korean","United States, Japan, Canada, Australia",8.2,series,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1
Supernatural (2005),0,11200000,7,93,Feature Long,Unknown,Other,Other,6.498672960718627,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Blacklist,0,11200000,9,43,Medium,"Crime, Drama, Mystery",English,United States,7.9,series,10.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
True and the Rainbow Kingdom: The Rainbow Kingdom,1,11200000,7,93,Feature Long,Unknown,Other,Other,6.427018102776217,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Undercover,1,11200000,10,33,Medium,"Action, Crime, Drama",Korean,South Korea,7.8,series,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21 (2008),0,11100000,7,93,Feature Long,Unknown,Other,Other,6.498281650141638,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Another Life,1,11100000,7,43,Medium,"Adventure, Drama, Mystery",English,United States,5.3,series,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Behind Every Star: Limited Series ,1,11100000,7,93,Feature Long,Unknown,Other,Other,6.426626792199229,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Bunk'd,0,11100000,7,17,Short,"Comedy, Drama, Family",English,United States,5.4,series,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Confidential Assignment 2: International ,0,11100000,9,129,Long,"Action, Comedy, Thriller",Korean,South Korea,6.6,movie,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
End of the Road,1,11100000,9,89,Medium Long,"Action, Crime, Drama",English,United States,4.8,movie,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Madam Secretary,0,11100000,9,5,Short,"Drama, Thriller",English,United States,7.8,series,6.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Morbius,0,11100000,4,104,Feature Long,"Action, Adventure, Horror","English, Spanish, Russian",United States,5.2,movie,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
The Core,0,11100000,3,135,Long,"Action, Adventure, Sci-Fi",English,"United Kingdom, France, Italy, Germany, Canada, United States",5.5,movie,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0
The Hard Way (2019),1,11100000,7,93,Feature Long,Unknown,Other,Other,6.426626792199229,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Lord of the Rings: The Return of the King,0,11100000,12,201,Long,"Action, Adventure, Drama","English, Quenya, Old English, Sindarin","New Zealand, United States",9.0,movie,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
The Real Housewives of Beverly Hills,0,11100000,10,44,Medium,Reality-TV,English,United States,5.4,series,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Tiny Pretty Things,1,11100000,12,60,Medium,"Drama, Mystery, Thriller",English,United States,5.9,series,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Who Killed Sara? ,1,11100000,3,30,Short,"Crime, Drama, Mystery",Spanish,Mexico,6.4,series,3.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1408,0,11000000,6,104,Feature Long,"Fantasy, Horror, Mystery",English,United States,6.8,movie,1.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Arthdal Chronicles ,1,11000000,6,80,Medium Long,"Action, Drama, Fantasy",Korean,South Korea,8.3,series,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Ashes of love ,0,11000000,8,45,Medium,"Comedy, Fantasy, Romance",Mandarin,China,8.3,series,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Atypical,1,11000000,8,30,Short,"Comedy, Drama",English,United States,8.2,series,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Blindspot,0,11000000,9,42,Medium,"Action, Crime, Drama",English,United States,7.3,series,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Grace and Frankie,1,11000000,5,30,Short,Comedy,English,United States,8.2,series,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Hotel Transylvania,0,11000000,9,91,Feature Long,"Animation, Adventure, Comedy",English,"United States, Canada",7.0,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
I AM A STALKER,0,11000000,10,30,Short,"Documentary, Crime",English,United Kingdom,6.4,series,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
Julie and the Phantoms,1,11000000,9,2,Short,"Adventure, Comedy, Drama",English,United States,8.4,series,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Larva Island,1,11000000,10,30,Short,"Animation, Short, Adventure",Other,South Korea,6.6,series,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
October Faction,1,11000000,1,39,Medium,"Adventure, Drama, Fantasy",English,United States,6.2,series,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Southpaw (2015),0,11000000,8,102,Feature Long,Unknown,Other,Other,6.458177066006949,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Supernatural (2005),0,11000000,7,93,Feature Long,Unknown,Other,Other,6.497890339564649,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Adventures of Paddington,0,11000000,12,30,Short,"Animation, Short, Adventure",English,"United Kingdom, France",8.4,series,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
The Disappearance of Madeleine McCann: Limited Series,1,11000000,7,93,Feature Long,Unknown,Other,Other,6.426235481622239,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Last Kids on Earth: Book 2,1,11000000,7,93,Feature Long,Unknown,Other,Other,6.426235481622239,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Legend of the Blue Sea ,0,11000000,7,93,Feature Long,Unknown,Other,Other,6.497890339564649,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Ranch: Part 3,1,11000000,7,93,Feature Long,Unknown,Other,Other,6.426235481622239,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Signing ,0,11000000,4,30,Short,"Music, Reality-TV",Spanish,United States,6.256201509855323,series,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
The Wonder Weeks ,1,11000000,6,91,Feature Long,"Comedy, Drama",Dutch,Netherlands,4.7,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Trollhunters: Tales of Arcadia: Part 2,1,11000000,7,93,Feature Long,Unknown,Other,Other,6.426235481622239,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Trollhunters: Tales of Arcadia: Part 3,1,11000000,7,93,Feature Long,Unknown,Other,Other,6.426235481622239,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Victim/Suspect,1,11000000,5,90,Medium Long,"Documentary, Crime",English,United States,6.9,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Yankee,1,11000000,6,40,Medium,Drama,"English, Spanish",Mexico,6.0,series,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
Deadwind ,1,10900000,8,1,Short,"Crime, Drama, Mystery","Finnish, German, English","Finland, Germany, France",7.3,series,3.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
Gypsy,1,10900000,6,1,Short,"Drama, Thriller",English,"United Kingdom, United States",6.8,series,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
I Like It But It Scares Me ,0,10900000,7,93,Feature Long,Unknown,Other,Other,6.49749902898766,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Lewis Capaldi: How I'm Feeling Now,1,10900000,4,96,Feature Long,"Documentary, Music",English,United Kingdom,7.4,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
My Perfect Landing,0,10900000,3,58,Medium,Family,English,Canada,6.9,series,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
Peter Pan (2003),0,10900000,7,93,Feature Long,Unknown,Other,Other,6.49749902898766,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Tall Girl 2,1,10900000,2,97,Feature Long,"Comedy, Drama, Family",English,United States,4.7,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
The Fairly OddParents,0,10900000,3,1,Short,"Animation, Adventure, Comedy","Arabic, Italian, French, Spanish, English",United States,7.2,series,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1
The Good Cop,1,10900000,9,2,Short,"Comedy, Crime, Drama",English,United States,7.0,series,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
The Upshaws: Part 2,1,10900000,7,93,Feature Long,Unknown,Other,Other,6.4258441710452505,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Cook at all Costs,1,10800000,12,30,Short,"Game-Show, Reality-TV",English,"Canada, United States",6.5,series,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
Disenchantment: Part 3,1,10800000,7,93,Feature Long,Unknown,Other,Other,6.425452860468261,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Greenleaf,1,10800000,6,1,Short,Drama,English,United States,7.5,series,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Jurassic World Camp Cretaceous: Hidden Adventure,1,10800000,11,32,Medium,"Animation, Action, Adventure",English,United States,6.785453169449605,movie,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
Married at First Sight,0,10800000,7,4,Short,"Reality-TV, Romance",English,United States,6.2,series,17.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Super PupZ,1,10800000,3,30,Short,"Adventure, Comedy, Family",English,Canada,6.2,series,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
Texas Chainsaw Massacre,1,10800000,2,81,Medium Long,"Crime, Horror, Thriller",English,United States,4.7,movie,1.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
The Noel Diary,1,10800000,11,99,Feature Long,"Comedy, Drama, Romance",English,United States,6.1,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Wind River,0,10800000,8,107,Feature Long,"Crime, Drama, Mystery",English,"United States, United Kingdom, France",7.7,movie,1.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
#Alive ,1,10700000,9,98,Feature Long,"Action, Drama, Horror",Korean,South Korea,6.3,movie,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A Model Family ,1,10700000,8,30,Short,"Crime, Drama, Thriller",Korean,South Korea,6.6,series,1.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Baking Impossible,1,10700000,10,1,Short,"Game-Show, Reality-TV",English,United States,7.0,series,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
Cable Girls ,1,10700000,4,1,Short,Drama,Spanish,Spain,7.5,series,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Chilling Adventures of Sabrina: Part 4,1,10700000,7,93,Feature Long,Unknown,Other,Other,6.425061549891272,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Daniel Tiger's Neighbourhood,0,10700000,7,93,Feature Long,Unknown,Other,Other,6.496716407833682,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Family Reunion: Part 3,1,10700000,7,93,Feature Long,Unknown,Other,Other,6.425061549891272,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Forever My Girl,0,10700000,1,108,Feature Long,"Comedy, Drama, Music",English,United States,6.6,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Furies ,1,10700000,3,109,Feature Long,"Action, Crime, Thriller",Vietnamese,Vietnam,5.8,movie,1.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Human Resources,1,10700000,3,30,Short,"Animation, Comedy, Romance",English,United States,7.1,series,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
Hwarang ,0,10700000,12,60,Medium,"Action, Comedy, Drama",Korean,South Korea,8.0,series,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Naruto ,0,10700000,9,24,Short,"Animation, Action, Adventure",Japanese,Japan,8.4,series,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
Spider-Man: No Way Home (Extended Version),0,10700000,7,93,Feature Long,Unknown,Other,Other,6.496716407833682,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
